comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2
1613786,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3Cl)s2)cc1,C27H21Cl2NO4S2,CHEMBL3105692,105.0,,
1613789,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(C3CCCCC3)cs2)cc1,C19H24N2O3S2,CHEMBL3105695,105.0,,
1613889,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)cs2)cc1,C19H18N2O3S2,CHEMBL3105794,74.0,,
1613890,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3Cl)cs2)cc1,C19H17ClN2O3S2,CHEMBL3105795,116.0,,
1613891,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)cs2)cc1,C19H17ClN2O3S2,CHEMBL3105796,111.0,,
1613892,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,C19H17ClN2O3S2,CHEMBL3105797,100.0,,
1613893,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3Cl)cs2)cc1,C19H16Cl2N2O3S2,CHEMBL3105798,119.0,,
1613894,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccc(Cl)cc3Cl)cs2)cc1,C19H16Cl2N2O3S2,CHEMBL3105799,119.0,,
1613895,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3c(Cl)cccc3Cl)cs2)cc1,C19H16Cl2N2O3S2,CHEMBL3105800,120.0,,
1613896,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C)s2)cc1,C20H20N2O3S2,CHEMBL3105801,99.0,,
1613897,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCc1sc(NC(=O)Cc2ccc(S(=O)(=O)CC)cc2)nc1-c1ccccc1,C21H22N2O3S2,CHEMBL3105802,120.0,,
1613898,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(C)C)s2)cc1,C22H24N2O3S2,CHEMBL3105803,118.0,,
1613899,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(Cc3ccccc3)s2)cc1,C26H24N2O3S2,CHEMBL3105804,92.0,,
1613900,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(Oc3ccccc3)s2)cc1,C25H22N2O4S2,CHEMBL3102888,104.0,,
1613901,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(=O)OC)s2)cc1,C21H20N2O5S2,CHEMBL3105805,74.0,,
1613902,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(C)=O)s2)cc1,C21H20N2O4S2,CHEMBL3105806,97.0,,
1613903,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CCC(=O)c1sc(NC(=O)Cc2ccc(S(=O)(=O)CC)cc2)nc1-c1ccccc1,C22H22N2O4S2,CHEMBL3105807,86.0,,
1613907,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,O=C(Cc1ccccc1)Nc1nc(-c2cc(Cl)ccc2Cl)cs1,C17H12Cl2N2OS,CHEMBL3105811,71.0,,
1613908,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,O=C(Cc1ccc(Cl)cc1)Nc1nc(-c2cc(Cl)ccc2Cl)cs1,C17H11Cl3N2OS,CHEMBL3105812,80.0,,
1613909,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,N#Cc1ccc(CC(=O)Nc2nc(-c3cc(Cl)ccc3Cl)cs2)cc1,C18H11Cl2N3OS,CHEMBL3105813,110.0,,
1613910,%,%max,,BAO_0000179,%max,1285943,"Inhibition of N-(2-chloro-6-fluorobenzyl)-N-((2'-methoxy-[1,1'-biphenyl]-4-yl)methyl)benzenesulfonamide-induced APC-labeled RORgammat receptor ligand binding domain (unknown origin) after 1 hr by FRET assay",B,,CHEMBL3106086,10.1016/j.bmc.2013.12.021,24388993,CHEMBL3102747,Discovery of novel N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides as potent RORγt inhibitors.,PUBLICATION,Novel series of N-(5-(arylcarbonyl)thiazol-2-yl)amides and N-(5-(arylcarbonyl)thiophen-2-yl)amides were discovered as potent retinoic acid receptor-related orphan receptor-gamma-t (RORγt) inhibitors. SAR studies of the RORγt HTS hit 6a led to identification of thiazole ketone amide 8h and thiophene ketone amide 9g with high binding affinity and inhibitory activity of Th17 cell differentiation. Compound 8h showed in vivo efficacy in both mouse experimental autoimmune encephalomyelitis (EAE) and collagen induced arthritis (CIA) models via oral administration.,,CS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cc(Cl)ccc3Cl)cs2)cc1,C18H14Cl2N2O3S2,CHEMBL3105814,117.0,,
