comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1,act_2
IZKSMIBPGSWAMO-UHFFFAOYSA-N,%,Emax,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, Entry 2: BAO_0000656, ",Emax,,"Entry 0: 120461, Entry 1: 120461, Entry 2: 120461, ","Entry 0: Agonist activity at VP16-AR wild-type (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, Entry 1: Agonist activity at VP16-AR F877L mutant (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, Entry 2: Agonist activity at VP16-AR F877L mutant (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at 300 nM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, ",,,"Entry 0: 33470111, Entry 1: 33470111, Entry 2: 33470111, ","Entry 0: 924, Entry 1: 924, Entry 2: 924, ","Entry 0: 10.1021/acs.jmedchem.0c01563, Entry 1: 10.1021/acs.jmedchem.0c01563, Entry 2: 10.1021/acs.jmedchem.0c01563, ","Entry 0: CHEMBL4819022, Entry 1: CHEMBL4819022, Entry 2: CHEMBL4819022, ","Entry 0: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., Entry 1: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., Entry 2: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., ","Entry 0: Zhang Z, Connolly PJ, Lim HK, Pande V, Meerpoel L, Teleha C, Branch JR, Ondrus J, Hickson I, Bush T, Luistro L, Packman K, Bischoff JR, Ibrahim S, Parrett C, Chong Y, Gottardis MM, Bignan G., Entry 1: Zhang Z, Connolly PJ, Lim HK, Pande V, Meerpoel L, Teleha C, Branch JR, Ondrus J, Hickson I, Bush T, Luistro L, Packman K, Bischoff JR, Ibrahim S, Parrett C, Chong Y, Gottardis MM, Bignan G., Entry 2: Zhang Z, Connolly PJ, Lim HK, Pande V, Meerpoel L, Teleha C, Branch JR, Ondrus J, Hickson I, Bush T, Luistro L, Packman K, Bischoff JR, Ibrahim S, Parrett C, Chong Y, Gottardis MM, Bignan G., ","Entry 0: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., Entry 1: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., Entry 2: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., ","InChI=1S/C25H24F3N5O2S/c1-31-11-7-19(8-12-31)35-18-5-3-16(4-6-18)33-23(36)32(22(34)24(33)9-2-10-24)17-13-20(25(26,27)28)21(14-29)30-15-17/h3-6,13,15,19H,2,7-12H2,1H3",0.56,-0.88,5.0,10.0,10.0
JMNCQBRDSLFPEF-XVFXGUTESA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C32H43NO3/c1-6-15-32(35)17-14-28-26-12-9-23-20-25(34)13-16-30(23,2)29(26)27(21-31(28,32)3)22-7-10-24(11-8-22)33(4)18-19-36-5/h7-8,10-11,20,26-29,35H,9,12-14,16-19,21H2,1-5H3/t26-,27+,28-,29+,30-,31-,32-/m0/s1",0.54,1.02,20.0,,
JNTZCBIITZNVPZ-PEKKUUPUSA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C33H45NO2/c1-30(2,3)18-19-33(36)17-15-28-26-13-10-23-20-25(35)14-16-31(23,4)29(26)27(21-32(28,33)5)22-8-11-24(12-9-22)34(6)7/h8-9,11-12,20,26-29,36H,10,13-17,21H2,1-7H3/t26-,27+,28-,29+,31-,32-,33+/m0/s1",0.47,1.11,7.4,,
JQULNFLHCKLUKJ-UHFFFAOYSA-N,%,Emax,,"Entry 0: BAO_0000656, Entry 1: BAO_0000656, ",Emax,,"Entry 0: 120461, Entry 1: 120461, ","Entry 0: Agonist activity at VP16-AR wild-type (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, Entry 1: Agonist activity at VP16-AR F877L mutant (unknown origin) transfected in human HepG2 cells cotransfected with ARE-LUC at upto 30 uM incubated for 48 hrs by steady-glo luciferase reporter gene assay relative to control, ",,,"Entry 0: 33470111, Entry 1: 33470111, ","Entry 0: 924, Entry 1: 924, ","Entry 0: 10.1021/acs.jmedchem.0c01563, Entry 1: 10.1021/acs.jmedchem.0c01563, ","Entry 0: CHEMBL4819022, Entry 1: CHEMBL4819022, ","Entry 0: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., Entry 1: Discovery of JNJ-63576253: A Clinical Stage Androgen Receptor Antagonist for F877L Mutant and Wild-Type Castration-Resistant Prostate Cancer (mCRPC)., ","Entry 0: Zhang Z, Connolly PJ, Lim HK, Pande V, Meerpoel L, Teleha C, Branch JR, Ondrus J, Hickson I, Bush T, Luistro L, Packman K, Bischoff JR, Ibrahim S, Parrett C, Chong Y, Gottardis MM, Bignan G., Entry 1: Zhang Z, Connolly PJ, Lim HK, Pande V, Meerpoel L, Teleha C, Branch JR, Ondrus J, Hickson I, Bush T, Luistro L, Packman K, Bischoff JR, Ibrahim S, Parrett C, Chong Y, Gottardis MM, Bignan G., ","Entry 0: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., Entry 1: Persistent androgen receptor (AR) activation drives therapeutic resistance to second-generation AR pathway inhibitors and contributes to the progression of advanced prostate cancer. One resistance mechanism is point mutations in the ligand binding domain of AR that can transform antagonists into agonists. The AR F877L mutation, identified in patients treated with enzalutamide or apalutamide, confers resistance to both enzalutamide and apalutamide. Compound <b>4</b> (JNJ-pan-AR) was identified as a pan-AR antagonist with potent activity against wild-type and clinically relevant AR mutations including F877L. Metabolite identification studies revealed a latent bioactivation pathway associated with <b>4</b>. Subsequent lead optimization of <b>4</b> led to amelioration of this pathway and nomination of <b>5</b> (JNJ-63576253) as a clinical stage, next-generation AR antagonist for the treatment of castration-resistant prostate cancer (CRPC)., ","InChI=1S/C25H27N5O3S/c1-28-12-8-20(9-13-28)33-19-6-4-17(5-7-19)30-24(34)29(23(31)25(30)10-3-11-25)18-14-22(32-2)21(15-26)27-16-18/h4-7,14,16,20H,3,8-13H2,1-2H3",0.61,-0.70,5.0,35.0,
JRDLIMNFZOAOLI-BYCMXARLSA-N,%,Emax,,BAO_0000656,Emax,,90725,Agonist activity at human androgen receptor expressed in mouse C2C12 cells by androgen-specific response element-driven luciferase reporter gene assay relative to DHT,,702127,25121964,7411,10.1021/jm5009049,CHEMBL3351728,"3-alkoxy-pyrrolo[1,2-b]pyrazolines as selective androgen receptor modulators with ideal physicochemical properties for transdermal administration.","Ullrich T, Sasmal S, Boorgu V, Pasagadi S, Cheera S, Rajagopalan S, Bhumireddy A, Shashikumar D, Chelur S, Belliappa C, Pandit C, Krishnamurthy N, Mukherjee S, Ramanathan A, Ghadiyaram C, Ramachandra M, Santos PG, Lagu B, Bock MG, Perrone MH, Weiler S, Keller H.","We describe the synthesis and characterization of 3-alkoxy-pyrrolo[1,2-b]pyrazolines as novel selective androgen receptor (AR) modulators that possess excellent physicochemical properties for transdermal administration. Compound 26 bound to human AR with an IC50 of 0.7 nM with great selectivity over other nuclear hormone receptors and potently activated AR in a C2C12 muscle cell reporter gene assay with an EC50 of 0.5 nM. It showed high aqueous solubility of 1.3 g/L at pH 7.4, and an in silico model as well as a customized parallel artificial membrane permeability assay indicated good skin permeation. Indeed, when measuring skin permeation through excised human skin, an excellent flux of 2 μg/(cm(2)·h) was determined without any permeation enhancers. In a 2 week Hershberger model using castrated rats, the compound showed dose-dependent effects fully restoring skeletal muscle weight at 0.3 mg/kg/day after subcutaneous administration with high selectivity over prostate stimulation.","InChI=1S/C15H15ClFN3O/c1-8-10(4-3-9(7-18)12(8)16)13-15(21-2)14-11(17)5-6-20(14)19-13/h3-4,11,14-15H,5-6H2,1-2H3/t11-,14+,15-/m1/s1",0.84,-0.38,98.0,,
JRDLIMNFZOAOLI-TUKIKUTGSA-N,%,Emax,,BAO_0000656,Emax,,90725,Agonist activity at human androgen receptor expressed in mouse C2C12 cells by androgen-specific response element-driven luciferase reporter gene assay relative to DHT,,702127,25121964,7411,10.1021/jm5009049,CHEMBL3351728,"3-alkoxy-pyrrolo[1,2-b]pyrazolines as selective androgen receptor modulators with ideal physicochemical properties for transdermal administration.","Ullrich T, Sasmal S, Boorgu V, Pasagadi S, Cheera S, Rajagopalan S, Bhumireddy A, Shashikumar D, Chelur S, Belliappa C, Pandit C, Krishnamurthy N, Mukherjee S, Ramanathan A, Ghadiyaram C, Ramachandra M, Santos PG, Lagu B, Bock MG, Perrone MH, Weiler S, Keller H.","We describe the synthesis and characterization of 3-alkoxy-pyrrolo[1,2-b]pyrazolines as novel selective androgen receptor (AR) modulators that possess excellent physicochemical properties for transdermal administration. Compound 26 bound to human AR with an IC50 of 0.7 nM with great selectivity over other nuclear hormone receptors and potently activated AR in a C2C12 muscle cell reporter gene assay with an EC50 of 0.5 nM. It showed high aqueous solubility of 1.3 g/L at pH 7.4, and an in silico model as well as a customized parallel artificial membrane permeability assay indicated good skin permeation. Indeed, when measuring skin permeation through excised human skin, an excellent flux of 2 μg/(cm(2)·h) was determined without any permeation enhancers. In a 2 week Hershberger model using castrated rats, the compound showed dose-dependent effects fully restoring skeletal muscle weight at 0.3 mg/kg/day after subcutaneous administration with high selectivity over prostate stimulation.","InChI=1S/C15H15ClFN3O/c1-8-10(4-3-9(7-18)12(8)16)13-15(21-2)14-11(17)5-6-20(14)19-13/h3-4,11,14-15H,5-6H2,1-2H3/t11-,14-,15+/m0/s1",0.84,-0.38,93.5,,
JYIZKFANKNAGAJ-XVFXGUTESA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C32H43NO2/c1-21(2)13-17-32(35)18-15-28-26-12-9-23-19-25(34)14-16-30(23,3)29(26)27(20-31(28,32)4)22-7-10-24(11-8-22)33(5)6/h7-8,10-11,19,21,26-29,35H,9,12,14-16,18,20H2,1-6H3/t26-,27+,28-,29+,30-,31-,32-/m0/s1",0.51,1.26,8.3,,
KHILPIASAKKUJG-RRQGHBQHSA-N,%,Emax,,BAO_0000656,Emax,,90725,Agonist activity at human androgen receptor expressed in mouse C2C12 cells by androgen-specific response element-driven luciferase reporter gene assay relative to DHT,,702127,25121964,7411,10.1021/jm5009049,CHEMBL3351728,"3-alkoxy-pyrrolo[1,2-b]pyrazolines as selective androgen receptor modulators with ideal physicochemical properties for transdermal administration.","Ullrich T, Sasmal S, Boorgu V, Pasagadi S, Cheera S, Rajagopalan S, Bhumireddy A, Shashikumar D, Chelur S, Belliappa C, Pandit C, Krishnamurthy N, Mukherjee S, Ramanathan A, Ghadiyaram C, Ramachandra M, Santos PG, Lagu B, Bock MG, Perrone MH, Weiler S, Keller H.","We describe the synthesis and characterization of 3-alkoxy-pyrrolo[1,2-b]pyrazolines as novel selective androgen receptor (AR) modulators that possess excellent physicochemical properties for transdermal administration. Compound 26 bound to human AR with an IC50 of 0.7 nM with great selectivity over other nuclear hormone receptors and potently activated AR in a C2C12 muscle cell reporter gene assay with an EC50 of 0.5 nM. It showed high aqueous solubility of 1.3 g/L at pH 7.4, and an in silico model as well as a customized parallel artificial membrane permeability assay indicated good skin permeation. Indeed, when measuring skin permeation through excised human skin, an excellent flux of 2 μg/(cm(2)·h) was determined without any permeation enhancers. In a 2 week Hershberger model using castrated rats, the compound showed dose-dependent effects fully restoring skeletal muscle weight at 0.3 mg/kg/day after subcutaneous administration with high selectivity over prostate stimulation.","InChI=1S/C17H20ClN3O3/c1-10-12(4-3-11(9-19)14(10)18)15-17(24-8-7-23-2)16-13(22)5-6-21(16)20-15/h3-4,13,16-17,22H,5-8H2,1-2H3/t13-,16-,17+/m0/s1",0.82,-0.11,82.0,,
KNWRNHMAMAMVEU-WMYRKXHHSA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C30H36F3NO2/c1-27-13-11-22(35)17-20(27)7-10-23-25-12-14-29(36,15-16-30(31,32)33)28(25,2)18-24(26(23)27)19-5-8-21(9-6-19)34(3)4/h5-6,8-9,17,23-26,36H,7,10-14,18H2,1-4H3/t23-,24+,25-,26+,27-,28-,29+/m0/s1",0.49,1.00,7.3,,
KQUQKSCHNKINQQ-XVFXGUTESA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C32H41NO2/c1-4-15-32(35)17-14-28-26-12-9-23-20-25(34)13-16-30(23,2)29(26)27(21-31(28,32)3)22-7-10-24(11-8-22)33-18-5-6-19-33/h7-8,10-11,20,26-29,35H,5-6,9,12-14,16-19,21H2,1-3H3/t26-,27+,28-,29+,30-,31-,32-/m0/s1",0.52,1.13,10.6,,
KWCPBDDHPUENIS-HPRBHFMPSA-N,%,Emax,,BAO_0000656,Emax,,48062,Agonist activity at androgen receptor in human MDA-MB-453 cells transfected with MMTV-LUC assessed as induction of MMTV-LTR/promoter linked LUC gene by luciferase transactivation assay relative to dihydrotestosterone,,,19606870,4581,10.1021/jm900880r,CHEMBL1153470,"Design, synthesis, and biological evaluation of 16-substituted 4-azasteroids as tissue-selective androgen receptor modulators (SARMs).","Mitchell HJ, Dankulich WP, Hartman GD, Prueksaritanont T, Schmidt A, Vogel RL, Bai C, McElwee-Witmer S, Zhang HZ, Chen F, Leu CT, Kimmel DB, Ray WJ, Nantermet P, Gentile MA, Duggan ME, Meissner RS.","A novel series of 16-substituted-4-azasteroids has been identified as potential tissue-selective androgen receptor modulators. These ligands display potent hAR binding and agonist activity, low virilizing potential, and good pharmacokinetic profiles in dogs. On the basis of its in vitro profile, 21 was evaluated in the OVX and ORX rat models and exhibited an osteoanabolic, tissue-selective profile.","InChI=1S/C20H31NO2/c1-12-11-15-13-5-6-16-19(2,10-8-17(22)21(16)4)14(13)7-9-20(15,3)18(12)23/h8,10,12-16,18,23H,5-7,9,11H2,1-4H3/t12-,13-,14+,15+,16-,18+,19-,20+/m1/s1",0.74,2.37,54.0,,
LJUSMSPTDKGAFT-LMNHVJTASA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C30H39NO2/c1-6-15-30(33)17-14-26-24-12-9-21-18-23(32)13-16-28(21,2)27(24)25(19-29(26,30)3)20-7-10-22(11-8-20)31(4)5/h7-8,10-11,18,24-27,33H,9,12-14,16-17,19H2,1-5H3/t24-,25+,26-,27+,28-,29-,30-/m0/s1",0.59,1.35,13.3,,
LLJGSOWEDLLWCV-ZNTNFDNYSA-N,%,Emax,,BAO_0000656,Emax,,113383,Agonist activity at human androgen receptor in human LNCAP cells harboring firefly luciferase gene after 20 hrs by One-Glo luciferase reporter gene assay relative to mifepristone,,,31274313,6764,10.1021/acs.jmedchem.9b00711,CHEMBL4406804,Discovery of a Potent Steroidal Glucocorticoid Receptor Antagonist with Enhanced Selectivity against the Progesterone and Androgen Receptors (OP-3633).,"Du X, Eksterowicz J, Zhou H, Rew Y, Zhu L, Yan X, Medina JC, Huang T, Chen X, Sutimantanapi D, Jahchan N, Kong W, Sun J, Zavorotinskaya T, Ye Q, Fantin VR, Sun D.","Structure-based modification of mifepristone (1) led to the discovery of novel mifepristone derivatives with improved selectivity profile. Addition of a methyl group at the C10 position of the steroid has a significant impact on progesterone receptor (PR) and androgen receptor (AR) activity. Within this series, OP-3633 (15) emerged as a glucocorticoid receptor (GR) antagonist with increased selectivity against PR and AR, improved cytochrome P450 inhibition profile, and significantly improved pharmacokinetic properties compared to 1. Furthermore, 15 demonstrated substantial inhibition of GR transcriptional activity in the GR positive HCC1806 triple negative breast cancer xenograft model. Overall, compound 15 is a promising GR antagonist candidate to clinically evaluate the impact of GR inhibition in reversal or prevention of therapy resistance.","InChI=1S/C33H45NO2/c1-7-31(2,3)18-19-33(36)17-16-29-27-14-10-23-20-25(35)13-15-26(23)30(27)28(21-32(29,33)4)22-8-11-24(12-9-22)34(5)6/h8-9,11-12,20,26-30,36H,7,10,13-17,21H2,1-6H3/t26-,27-,28+,29-,30+,32-,33+/m0/s1",0.48,1.00,7.3,,
