comp_molregno,act_standard_units,act_standard_type,act_activity_comment,act_bao_endpoint,act_type,ass_assay_id,ass_description,ass_assay_type,ass_assay_category,ass_chembl_id,doc_doi,doc_pubmed_id,doc_chembl_id,doc_title,doc_doc_type,doc_abstract,doc_patent_id,coms_canonical_smiles,comp_full_molformula,mold_chembl_id,act_0,act_1
2549014,%,max activation,,BAO_0000179,max activation,2110959,Agonist activity at APC-labelled RORgammat (unknown origin) assessed as biotinylated SRC recruitment measured after 1 hr by dual FRET assay relative to control,B,,CHEMBL4819809,10.1016/j.ejmech.2020.113013,33272782,CHEMBL4819001,Discovery of tetrahydroquinolines and benzomorpholines as novel potent RORγt agonists.,PUBLICATION,"The retinoic acid receptor-related orphan receptor γt (RORγt) is an important nuclear receptor that regulates the differentiation of Th17 cells and production of interleukin 17(IL-17). RORγt agonists increase basal activity of RORγt and could provide a potential approach to cancer immunotherapy. Herein, hit compound 1 was identified as a weak RORγt agonist during in-house library screening. Changes in LHS core of 1 led to the identification of tetrahydroquinoline compound 6 as a partial RORγt agonist (max. act. = 39.3%). Detailed structure-activity relationship on substituent of the LHS core, amide linker and RHS arylsulfonyl moiety was explored and a novel series of tetrahydroquinolines and benzomorpholines was discovered as potent RORγt agonists. Tetrahydroquinoline compound 8g (EC<sub>50</sub> = 8.9 ± 0.4 nM, max. act. = 104.5%) and benzomorpholine compound 9g (EC<sub>50</sub> = 7.5 ± 0.6 nM, max. act. = 105.8%) were representative compounds with high RORγt agonistic activity in dual FRET assay, and they showed good activity in cell-based Gal4 reporter gene assay and Th17 cell differentiation assay (104.5% activation at 300 nM of 8g; 59.4% activation at 300 nM of 9g). The binding modes of 8g and 9g as well as the two RORγt inverse agonists accidentally discovered were also discussed.",,CC(C)Oc1ccc2c(c1)N(CCc1ccc(C(=O)NCc3ccc(S(C)(=O)=O)cn3)cc1)CCO2,C27H31N3O5S,CHEMBL4855243,105.8,
2549141,%,max activation,,"Entry 0: BAO_0000179, Entry 1: BAO_0000179, ",max activation,"Entry 0: 2117949, Entry 1: 2117950, ","Entry 0: Agonist activity at europium-labeled human RORgammat LBD assessed as induction of XL665-labeled co-activator SRC1 recruitment incubated for 1 hr by dual FRET assay relative to control, Entry 1: Agonist activity at human RORgammat LBD expressed in HEK293T cells incubated for 16 to 20 hrs by Gal4-luciferase reporter gene assay relative to control, ","Entry 0: B, Entry 1: B, ",,"Entry 0: CHEMBL4827015, Entry 1: CHEMBL4827016, ","Entry 0: 10.1016/j.ejmech.2021.113585, Entry 1: 10.1016/j.ejmech.2021.113585, ","Entry 0: 34118722, Entry 1: 34118722, ","Entry 0: CHEMBL4825693, Entry 1: CHEMBL4825693, ","Entry 0: Discovery of novel N-sulfonamide-tetrahydroisoquinolines as potent retinoic acid receptor-related orphan receptor γt agonists., Entry 1: Discovery of novel N-sulfonamide-tetrahydroisoquinolines as potent retinoic acid receptor-related orphan receptor γt agonists., ","Entry 0: PUBLICATION, Entry 1: PUBLICATION, ","Entry 0: Cancer immunotherapy has become a research hotspot in recent years. A variety of targets were developed for small molecule immuno-oncology agents, including retinoic acid-related orphan receptor gamma t (RORγt), chemokine receptor, stimulator of interferon genes (Sting), indoleamine 2,3-dioxygenase (IDO), toll-like receptors (TLR), etc. Among them, the retinoic acid receptor-related orphan receptor γt (RORγt) has gradually attracted more attention in these years. In particular, LYC-55716 (cintirorgon), a small molecule RORγt agonist developed by Lycera, has entered the phase II clinical study. In this work, starting from compound 7, compound 28 was obtained after 4 rounds of compound design, synthesis and SAR studies, which had an EC<sub>50</sub> of 0.021 ± 0.002 μM in dual Fluorescence Resonance Energy Transfer (dual-FRET) assay and an EC<sub>50</sub> of 0.021 ± 0.002 μM in mouse Th17 cell differentiation assay. It indicated that compound 28 had excellent RORγt agonistic activity and was expected to be developed as a new type of small molecule drug for cancer immunotherapy. The molecular dynamic simulation revealed that the agonist 28 formed a strong HYF triplet intramolecular interaction to stabilize H12, which helped RORγt to form the protein-binding site and therefore made the receptor ready to recruit coactivator. When the inverse agonist s27 bound with RORγt, the steric hindrance between s27 and H479 caused the destruction of the HYF triplet, leading to the collapse of H12, thus the transcription function of RORγt was interrupted due to the failure of recruiting a coactivator molecule. The triplet HYF in RORγt and the rigidity of 28 and s27 were identified to be the structural determinants for the functional switch of RORγt., Entry 1: Cancer immunotherapy has become a research hotspot in recent years. A variety of targets were developed for small molecule immuno-oncology agents, including retinoic acid-related orphan receptor gamma t (RORγt), chemokine receptor, stimulator of interferon genes (Sting), indoleamine 2,3-dioxygenase (IDO), toll-like receptors (TLR), etc. Among them, the retinoic acid receptor-related orphan receptor γt (RORγt) has gradually attracted more attention in these years. In particular, LYC-55716 (cintirorgon), a small molecule RORγt agonist developed by Lycera, has entered the phase II clinical study. In this work, starting from compound 7, compound 28 was obtained after 4 rounds of compound design, synthesis and SAR studies, which had an EC<sub>50</sub> of 0.021 ± 0.002 μM in dual Fluorescence Resonance Energy Transfer (dual-FRET) assay and an EC<sub>50</sub> of 0.021 ± 0.002 μM in mouse Th17 cell differentiation assay. It indicated that compound 28 had excellent RORγt agonistic activity and was expected to be developed as a new type of small molecule drug for cancer immunotherapy. The molecular dynamic simulation revealed that the agonist 28 formed a strong HYF triplet intramolecular interaction to stabilize H12, which helped RORγt to form the protein-binding site and therefore made the receptor ready to recruit coactivator. When the inverse agonist s27 bound with RORγt, the steric hindrance between s27 and H479 caused the destruction of the HYF triplet, leading to the collapse of H12, thus the transcription function of RORγt was interrupted due to the failure of recruiting a coactivator molecule. The triplet HYF in RORγt and the rigidity of 28 and s27 were identified to be the structural determinants for the functional switch of RORγt., ",,CC(=O)N1CCN(c2ccc3c(c2)CCN(S(=O)(=O)N(C)Cc2ccccc2C(F)(F)F)C3)CC1,C24H29F3N4O3S,CHEMBL4855370,35.2,190.8
2549337,%,max activation,,BAO_0000179,max activation,2110959,Agonist activity at APC-labelled RORgammat (unknown origin) assessed as biotinylated SRC recruitment measured after 1 hr by dual FRET assay relative to control,B,,CHEMBL4819809,10.1016/j.ejmech.2020.113013,33272782,CHEMBL4819001,Discovery of tetrahydroquinolines and benzomorpholines as novel potent RORγt agonists.,PUBLICATION,"The retinoic acid receptor-related orphan receptor γt (RORγt) is an important nuclear receptor that regulates the differentiation of Th17 cells and production of interleukin 17(IL-17). RORγt agonists increase basal activity of RORγt and could provide a potential approach to cancer immunotherapy. Herein, hit compound 1 was identified as a weak RORγt agonist during in-house library screening. Changes in LHS core of 1 led to the identification of tetrahydroquinoline compound 6 as a partial RORγt agonist (max. act. = 39.3%). Detailed structure-activity relationship on substituent of the LHS core, amide linker and RHS arylsulfonyl moiety was explored and a novel series of tetrahydroquinolines and benzomorpholines was discovered as potent RORγt agonists. Tetrahydroquinoline compound 8g (EC<sub>50</sub> = 8.9 ± 0.4 nM, max. act. = 104.5%) and benzomorpholine compound 9g (EC<sub>50</sub> = 7.5 ± 0.6 nM, max. act. = 105.8%) were representative compounds with high RORγt agonistic activity in dual FRET assay, and they showed good activity in cell-based Gal4 reporter gene assay and Th17 cell differentiation assay (104.5% activation at 300 nM of 8g; 59.4% activation at 300 nM of 9g). The binding modes of 8g and 9g as well as the two RORγt inverse agonists accidentally discovered were also discussed.",,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(CCN3CCOc4ccc(OC(C)C)cc43)cc2)cc1,C29H34N2O5S,CHEMBL4855566,73.8,
2550623,%,max activation,,BAO_0000179,max activation,2110959,Agonist activity at APC-labelled RORgammat (unknown origin) assessed as biotinylated SRC recruitment measured after 1 hr by dual FRET assay relative to control,B,,CHEMBL4819809,10.1016/j.ejmech.2020.113013,33272782,CHEMBL4819001,Discovery of tetrahydroquinolines and benzomorpholines as novel potent RORγt agonists.,PUBLICATION,"The retinoic acid receptor-related orphan receptor γt (RORγt) is an important nuclear receptor that regulates the differentiation of Th17 cells and production of interleukin 17(IL-17). RORγt agonists increase basal activity of RORγt and could provide a potential approach to cancer immunotherapy. Herein, hit compound 1 was identified as a weak RORγt agonist during in-house library screening. Changes in LHS core of 1 led to the identification of tetrahydroquinoline compound 6 as a partial RORγt agonist (max. act. = 39.3%). Detailed structure-activity relationship on substituent of the LHS core, amide linker and RHS arylsulfonyl moiety was explored and a novel series of tetrahydroquinolines and benzomorpholines was discovered as potent RORγt agonists. Tetrahydroquinoline compound 8g (EC<sub>50</sub> = 8.9 ± 0.4 nM, max. act. = 104.5%) and benzomorpholine compound 9g (EC<sub>50</sub> = 7.5 ± 0.6 nM, max. act. = 105.8%) were representative compounds with high RORγt agonistic activity in dual FRET assay, and they showed good activity in cell-based Gal4 reporter gene assay and Th17 cell differentiation assay (104.5% activation at 300 nM of 8g; 59.4% activation at 300 nM of 9g). The binding modes of 8g and 9g as well as the two RORγt inverse agonists accidentally discovered were also discussed.",,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(CCN3CCCc4ccccc43)cc2)cc1,C27H30N2O3S,CHEMBL4856852,39.3,
2550962,%,max activation,,BAO_0000179,max activation,2117949,Agonist activity at europium-labeled human RORgammat LBD assessed as induction of XL665-labeled co-activator SRC1 recruitment incubated for 1 hr by dual FRET assay relative to control,B,,CHEMBL4827015,10.1016/j.ejmech.2021.113585,34118722,CHEMBL4825693,Discovery of novel N-sulfonamide-tetrahydroisoquinolines as potent retinoic acid receptor-related orphan receptor γt agonists.,PUBLICATION,"Cancer immunotherapy has become a research hotspot in recent years. A variety of targets were developed for small molecule immuno-oncology agents, including retinoic acid-related orphan receptor gamma t (RORγt), chemokine receptor, stimulator of interferon genes (Sting), indoleamine 2,3-dioxygenase (IDO), toll-like receptors (TLR), etc. Among them, the retinoic acid receptor-related orphan receptor γt (RORγt) has gradually attracted more attention in these years. In particular, LYC-55716 (cintirorgon), a small molecule RORγt agonist developed by Lycera, has entered the phase II clinical study. In this work, starting from compound 7, compound 28 was obtained after 4 rounds of compound design, synthesis and SAR studies, which had an EC<sub>50</sub> of 0.021 ± 0.002 μM in dual Fluorescence Resonance Energy Transfer (dual-FRET) assay and an EC<sub>50</sub> of 0.021 ± 0.002 μM in mouse Th17 cell differentiation assay. It indicated that compound 28 had excellent RORγt agonistic activity and was expected to be developed as a new type of small molecule drug for cancer immunotherapy. The molecular dynamic simulation revealed that the agonist 28 formed a strong HYF triplet intramolecular interaction to stabilize H12, which helped RORγt to form the protein-binding site and therefore made the receptor ready to recruit coactivator. When the inverse agonist s27 bound with RORγt, the steric hindrance between s27 and H479 caused the destruction of the HYF triplet, leading to the collapse of H12, thus the transcription function of RORγt was interrupted due to the failure of recruiting a coactivator molecule. The triplet HYF in RORγt and the rigidity of 28 and s27 were identified to be the structural determinants for the functional switch of RORγt.",,CC(=O)N1CCN(c2ccc3c(c2)CCN(S(=O)(=O)N(C)Cc2c(F)cccc2Cl)C3)C[C@H]1C,C24H30ClFN4O3S,CHEMBL4857191,47.8,
2551429,%,max activation,,BAO_0000179,max activation,2117949,Agonist activity at europium-labeled human RORgammat LBD assessed as induction of XL665-labeled co-activator SRC1 recruitment incubated for 1 hr by dual FRET assay relative to control,B,,CHEMBL4827015,10.1016/j.ejmech.2021.113585,34118722,CHEMBL4825693,Discovery of novel N-sulfonamide-tetrahydroisoquinolines as potent retinoic acid receptor-related orphan receptor γt agonists.,PUBLICATION,"Cancer immunotherapy has become a research hotspot in recent years. A variety of targets were developed for small molecule immuno-oncology agents, including retinoic acid-related orphan receptor gamma t (RORγt), chemokine receptor, stimulator of interferon genes (Sting), indoleamine 2,3-dioxygenase (IDO), toll-like receptors (TLR), etc. Among them, the retinoic acid receptor-related orphan receptor γt (RORγt) has gradually attracted more attention in these years. In particular, LYC-55716 (cintirorgon), a small molecule RORγt agonist developed by Lycera, has entered the phase II clinical study. In this work, starting from compound 7, compound 28 was obtained after 4 rounds of compound design, synthesis and SAR studies, which had an EC<sub>50</sub> of 0.021 ± 0.002 μM in dual Fluorescence Resonance Energy Transfer (dual-FRET) assay and an EC<sub>50</sub> of 0.021 ± 0.002 μM in mouse Th17 cell differentiation assay. It indicated that compound 28 had excellent RORγt agonistic activity and was expected to be developed as a new type of small molecule drug for cancer immunotherapy. The molecular dynamic simulation revealed that the agonist 28 formed a strong HYF triplet intramolecular interaction to stabilize H12, which helped RORγt to form the protein-binding site and therefore made the receptor ready to recruit coactivator. When the inverse agonist s27 bound with RORγt, the steric hindrance between s27 and H479 caused the destruction of the HYF triplet, leading to the collapse of H12, thus the transcription function of RORγt was interrupted due to the failure of recruiting a coactivator molecule. The triplet HYF in RORγt and the rigidity of 28 and s27 were identified to be the structural determinants for the functional switch of RORγt.",,CC(=O)N1CCN(c2ccc3c(c2)CCN(S(=O)(=O)N(C)Cc2cccc(Cl)c2)C3)CC1,C23H29ClN4O3S,CHEMBL4857658,97.4,
2551468,%,max activation,,BAO_0000179,max activation,2110959,Agonist activity at APC-labelled RORgammat (unknown origin) assessed as biotinylated SRC recruitment measured after 1 hr by dual FRET assay relative to control,B,,CHEMBL4819809,10.1016/j.ejmech.2020.113013,33272782,CHEMBL4819001,Discovery of tetrahydroquinolines and benzomorpholines as novel potent RORγt agonists.,PUBLICATION,"The retinoic acid receptor-related orphan receptor γt (RORγt) is an important nuclear receptor that regulates the differentiation of Th17 cells and production of interleukin 17(IL-17). RORγt agonists increase basal activity of RORγt and could provide a potential approach to cancer immunotherapy. Herein, hit compound 1 was identified as a weak RORγt agonist during in-house library screening. Changes in LHS core of 1 led to the identification of tetrahydroquinoline compound 6 as a partial RORγt agonist (max. act. = 39.3%). Detailed structure-activity relationship on substituent of the LHS core, amide linker and RHS arylsulfonyl moiety was explored and a novel series of tetrahydroquinolines and benzomorpholines was discovered as potent RORγt agonists. Tetrahydroquinoline compound 8g (EC<sub>50</sub> = 8.9 ± 0.4 nM, max. act. = 104.5%) and benzomorpholine compound 9g (EC<sub>50</sub> = 7.5 ± 0.6 nM, max. act. = 105.8%) were representative compounds with high RORγt agonistic activity in dual FRET assay, and they showed good activity in cell-based Gal4 reporter gene assay and Th17 cell differentiation assay (104.5% activation at 300 nM of 8g; 59.4% activation at 300 nM of 9g). The binding modes of 8g and 9g as well as the two RORγt inverse agonists accidentally discovered were also discussed.",,CCS(=O)(=O)c1ccc(CNC(=O)c2ccc(CCN3CCOc4ccc(CC(C)C)cc43)cc2)nc1,C29H35N3O4S,CHEMBL4857697,74.9,
2552467,%,max activation,,BAO_0000179,max activation,2117949,Agonist activity at europium-labeled human RORgammat LBD assessed as induction of XL665-labeled co-activator SRC1 recruitment incubated for 1 hr by dual FRET assay relative to control,B,,CHEMBL4827015,10.1016/j.ejmech.2021.113585,34118722,CHEMBL4825693,Discovery of novel N-sulfonamide-tetrahydroisoquinolines as potent retinoic acid receptor-related orphan receptor γt agonists.,PUBLICATION,"Cancer immunotherapy has become a research hotspot in recent years. A variety of targets were developed for small molecule immuno-oncology agents, including retinoic acid-related orphan receptor gamma t (RORγt), chemokine receptor, stimulator of interferon genes (Sting), indoleamine 2,3-dioxygenase (IDO), toll-like receptors (TLR), etc. Among them, the retinoic acid receptor-related orphan receptor γt (RORγt) has gradually attracted more attention in these years. In particular, LYC-55716 (cintirorgon), a small molecule RORγt agonist developed by Lycera, has entered the phase II clinical study. In this work, starting from compound 7, compound 28 was obtained after 4 rounds of compound design, synthesis and SAR studies, which had an EC<sub>50</sub> of 0.021 ± 0.002 μM in dual Fluorescence Resonance Energy Transfer (dual-FRET) assay and an EC<sub>50</sub> of 0.021 ± 0.002 μM in mouse Th17 cell differentiation assay. It indicated that compound 28 had excellent RORγt agonistic activity and was expected to be developed as a new type of small molecule drug for cancer immunotherapy. The molecular dynamic simulation revealed that the agonist 28 formed a strong HYF triplet intramolecular interaction to stabilize H12, which helped RORγt to form the protein-binding site and therefore made the receptor ready to recruit coactivator. When the inverse agonist s27 bound with RORγt, the steric hindrance between s27 and H479 caused the destruction of the HYF triplet, leading to the collapse of H12, thus the transcription function of RORγt was interrupted due to the failure of recruiting a coactivator molecule. The triplet HYF in RORγt and the rigidity of 28 and s27 were identified to be the structural determinants for the functional switch of RORγt.",,CC(=O)N1CC2CC(C1)N2c1ccc2c(c1)CCN(S(=O)(=O)N(C)Cc1c(F)cccc1Cl)C2,C24H28ClFN4O3S,CHEMBL4858696,85.0,
2552910,%,max activation,,BAO_0000179,max activation,2117949,Agonist activity at europium-labeled human RORgammat LBD assessed as induction of XL665-labeled co-activator SRC1 recruitment incubated for 1 hr by dual FRET assay relative to control,B,,CHEMBL4827015,10.1016/j.ejmech.2021.113585,34118722,CHEMBL4825693,Discovery of novel N-sulfonamide-tetrahydroisoquinolines as potent retinoic acid receptor-related orphan receptor γt agonists.,PUBLICATION,"Cancer immunotherapy has become a research hotspot in recent years. A variety of targets were developed for small molecule immuno-oncology agents, including retinoic acid-related orphan receptor gamma t (RORγt), chemokine receptor, stimulator of interferon genes (Sting), indoleamine 2,3-dioxygenase (IDO), toll-like receptors (TLR), etc. Among them, the retinoic acid receptor-related orphan receptor γt (RORγt) has gradually attracted more attention in these years. In particular, LYC-55716 (cintirorgon), a small molecule RORγt agonist developed by Lycera, has entered the phase II clinical study. In this work, starting from compound 7, compound 28 was obtained after 4 rounds of compound design, synthesis and SAR studies, which had an EC<sub>50</sub> of 0.021 ± 0.002 μM in dual Fluorescence Resonance Energy Transfer (dual-FRET) assay and an EC<sub>50</sub> of 0.021 ± 0.002 μM in mouse Th17 cell differentiation assay. It indicated that compound 28 had excellent RORγt agonistic activity and was expected to be developed as a new type of small molecule drug for cancer immunotherapy. The molecular dynamic simulation revealed that the agonist 28 formed a strong HYF triplet intramolecular interaction to stabilize H12, which helped RORγt to form the protein-binding site and therefore made the receptor ready to recruit coactivator. When the inverse agonist s27 bound with RORγt, the steric hindrance between s27 and H479 caused the destruction of the HYF triplet, leading to the collapse of H12, thus the transcription function of RORγt was interrupted due to the failure of recruiting a coactivator molecule. The triplet HYF in RORγt and the rigidity of 28 and s27 were identified to be the structural determinants for the functional switch of RORγt.",,CC(=O)N1CCN(c2ccc3c(c2)CCN(S(=O)(=O)N(C)CC2CCCCC2)C3)CC1,C23H36N4O3S,CHEMBL4859139,29.8,
2553251,%,max activation,,BAO_0000179,max activation,2117949,Agonist activity at europium-labeled human RORgammat LBD assessed as induction of XL665-labeled co-activator SRC1 recruitment incubated for 1 hr by dual FRET assay relative to control,B,,CHEMBL4827015,10.1016/j.ejmech.2021.113585,34118722,CHEMBL4825693,Discovery of novel N-sulfonamide-tetrahydroisoquinolines as potent retinoic acid receptor-related orphan receptor γt agonists.,PUBLICATION,"Cancer immunotherapy has become a research hotspot in recent years. A variety of targets were developed for small molecule immuno-oncology agents, including retinoic acid-related orphan receptor gamma t (RORγt), chemokine receptor, stimulator of interferon genes (Sting), indoleamine 2,3-dioxygenase (IDO), toll-like receptors (TLR), etc. Among them, the retinoic acid receptor-related orphan receptor γt (RORγt) has gradually attracted more attention in these years. In particular, LYC-55716 (cintirorgon), a small molecule RORγt agonist developed by Lycera, has entered the phase II clinical study. In this work, starting from compound 7, compound 28 was obtained after 4 rounds of compound design, synthesis and SAR studies, which had an EC<sub>50</sub> of 0.021 ± 0.002 μM in dual Fluorescence Resonance Energy Transfer (dual-FRET) assay and an EC<sub>50</sub> of 0.021 ± 0.002 μM in mouse Th17 cell differentiation assay. It indicated that compound 28 had excellent RORγt agonistic activity and was expected to be developed as a new type of small molecule drug for cancer immunotherapy. The molecular dynamic simulation revealed that the agonist 28 formed a strong HYF triplet intramolecular interaction to stabilize H12, which helped RORγt to form the protein-binding site and therefore made the receptor ready to recruit coactivator. When the inverse agonist s27 bound with RORγt, the steric hindrance between s27 and H479 caused the destruction of the HYF triplet, leading to the collapse of H12, thus the transcription function of RORγt was interrupted due to the failure of recruiting a coactivator molecule. The triplet HYF in RORγt and the rigidity of 28 and s27 were identified to be the structural determinants for the functional switch of RORγt.",,CC(=O)N1CCN(c2ccc3c(c2)CCN(S(=O)(=O)N(C)Cc2ccc(F)cc2)C3)CC1,C23H29FN4O3S,CHEMBL4859480,91.4,
2556893,%,max activation,,BAO_0000179,max activation,2110959,Agonist activity at APC-labelled RORgammat (unknown origin) assessed as biotinylated SRC recruitment measured after 1 hr by dual FRET assay relative to control,B,,CHEMBL4819809,10.1016/j.ejmech.2020.113013,33272782,CHEMBL4819001,Discovery of tetrahydroquinolines and benzomorpholines as novel potent RORγt agonists.,PUBLICATION,"The retinoic acid receptor-related orphan receptor γt (RORγt) is an important nuclear receptor that regulates the differentiation of Th17 cells and production of interleukin 17(IL-17). RORγt agonists increase basal activity of RORγt and could provide a potential approach to cancer immunotherapy. Herein, hit compound 1 was identified as a weak RORγt agonist during in-house library screening. Changes in LHS core of 1 led to the identification of tetrahydroquinoline compound 6 as a partial RORγt agonist (max. act. = 39.3%). Detailed structure-activity relationship on substituent of the LHS core, amide linker and RHS arylsulfonyl moiety was explored and a novel series of tetrahydroquinolines and benzomorpholines was discovered as potent RORγt agonists. Tetrahydroquinoline compound 8g (EC<sub>50</sub> = 8.9 ± 0.4 nM, max. act. = 104.5%) and benzomorpholine compound 9g (EC<sub>50</sub> = 7.5 ± 0.6 nM, max. act. = 105.8%) were representative compounds with high RORγt agonistic activity in dual FRET assay, and they showed good activity in cell-based Gal4 reporter gene assay and Th17 cell differentiation assay (104.5% activation at 300 nM of 8g; 59.4% activation at 300 nM of 9g). The binding modes of 8g and 9g as well as the two RORγt inverse agonists accidentally discovered were also discussed.",,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(CCN3CCCc4ccc(C(C)(C)C)cc43)cc2)cc1,C31H38N2O3S,CHEMBL4863122,44.5,
2556993,%,max activation,,BAO_0000179,max activation,2110959,Agonist activity at APC-labelled RORgammat (unknown origin) assessed as biotinylated SRC recruitment measured after 1 hr by dual FRET assay relative to control,B,,CHEMBL4819809,10.1016/j.ejmech.2020.113013,33272782,CHEMBL4819001,Discovery of tetrahydroquinolines and benzomorpholines as novel potent RORγt agonists.,PUBLICATION,"The retinoic acid receptor-related orphan receptor γt (RORγt) is an important nuclear receptor that regulates the differentiation of Th17 cells and production of interleukin 17(IL-17). RORγt agonists increase basal activity of RORγt and could provide a potential approach to cancer immunotherapy. Herein, hit compound 1 was identified as a weak RORγt agonist during in-house library screening. Changes in LHS core of 1 led to the identification of tetrahydroquinoline compound 6 as a partial RORγt agonist (max. act. = 39.3%). Detailed structure-activity relationship on substituent of the LHS core, amide linker and RHS arylsulfonyl moiety was explored and a novel series of tetrahydroquinolines and benzomorpholines was discovered as potent RORγt agonists. Tetrahydroquinoline compound 8g (EC<sub>50</sub> = 8.9 ± 0.4 nM, max. act. = 104.5%) and benzomorpholine compound 9g (EC<sub>50</sub> = 7.5 ± 0.6 nM, max. act. = 105.8%) were representative compounds with high RORγt agonistic activity in dual FRET assay, and they showed good activity in cell-based Gal4 reporter gene assay and Th17 cell differentiation assay (104.5% activation at 300 nM of 8g; 59.4% activation at 300 nM of 9g). The binding modes of 8g and 9g as well as the two RORγt inverse agonists accidentally discovered were also discussed.",,CCS(=O)(=O)c1ccc(CNC(=O)c2ccc(CCN3CCCc4ccc(OC5CCC5)cc43)cc2)nc1,C30H35N3O4S,CHEMBL4863222,66.5,
2557289,%,max activation,,BAO_0000179,max activation,2110959,Agonist activity at APC-labelled RORgammat (unknown origin) assessed as biotinylated SRC recruitment measured after 1 hr by dual FRET assay relative to control,B,,CHEMBL4819809,10.1016/j.ejmech.2020.113013,33272782,CHEMBL4819001,Discovery of tetrahydroquinolines and benzomorpholines as novel potent RORγt agonists.,PUBLICATION,"The retinoic acid receptor-related orphan receptor γt (RORγt) is an important nuclear receptor that regulates the differentiation of Th17 cells and production of interleukin 17(IL-17). RORγt agonists increase basal activity of RORγt and could provide a potential approach to cancer immunotherapy. Herein, hit compound 1 was identified as a weak RORγt agonist during in-house library screening. Changes in LHS core of 1 led to the identification of tetrahydroquinoline compound 6 as a partial RORγt agonist (max. act. = 39.3%). Detailed structure-activity relationship on substituent of the LHS core, amide linker and RHS arylsulfonyl moiety was explored and a novel series of tetrahydroquinolines and benzomorpholines was discovered as potent RORγt agonists. Tetrahydroquinoline compound 8g (EC<sub>50</sub> = 8.9 ± 0.4 nM, max. act. = 104.5%) and benzomorpholine compound 9g (EC<sub>50</sub> = 7.5 ± 0.6 nM, max. act. = 105.8%) were representative compounds with high RORγt agonistic activity in dual FRET assay, and they showed good activity in cell-based Gal4 reporter gene assay and Th17 cell differentiation assay (104.5% activation at 300 nM of 8g; 59.4% activation at 300 nM of 9g). The binding modes of 8g and 9g as well as the two RORγt inverse agonists accidentally discovered were also discussed.",,CCS(=O)(=O)c1ccc(CNC(=O)c2ccc(CCN3CCCc4ccc(OC(C)C)cc43)cc2)nc1,C29H35N3O4S,CHEMBL4863518,70.2,
2558494,%,max activation,,BAO_0000179,max activation,2117949,Agonist activity at europium-labeled human RORgammat LBD assessed as induction of XL665-labeled co-activator SRC1 recruitment incubated for 1 hr by dual FRET assay relative to control,B,,CHEMBL4827015,10.1016/j.ejmech.2021.113585,34118722,CHEMBL4825693,Discovery of novel N-sulfonamide-tetrahydroisoquinolines as potent retinoic acid receptor-related orphan receptor γt agonists.,PUBLICATION,"Cancer immunotherapy has become a research hotspot in recent years. A variety of targets were developed for small molecule immuno-oncology agents, including retinoic acid-related orphan receptor gamma t (RORγt), chemokine receptor, stimulator of interferon genes (Sting), indoleamine 2,3-dioxygenase (IDO), toll-like receptors (TLR), etc. Among them, the retinoic acid receptor-related orphan receptor γt (RORγt) has gradually attracted more attention in these years. In particular, LYC-55716 (cintirorgon), a small molecule RORγt agonist developed by Lycera, has entered the phase II clinical study. In this work, starting from compound 7, compound 28 was obtained after 4 rounds of compound design, synthesis and SAR studies, which had an EC<sub>50</sub> of 0.021 ± 0.002 μM in dual Fluorescence Resonance Energy Transfer (dual-FRET) assay and an EC<sub>50</sub> of 0.021 ± 0.002 μM in mouse Th17 cell differentiation assay. It indicated that compound 28 had excellent RORγt agonistic activity and was expected to be developed as a new type of small molecule drug for cancer immunotherapy. The molecular dynamic simulation revealed that the agonist 28 formed a strong HYF triplet intramolecular interaction to stabilize H12, which helped RORγt to form the protein-binding site and therefore made the receptor ready to recruit coactivator. When the inverse agonist s27 bound with RORγt, the steric hindrance between s27 and H479 caused the destruction of the HYF triplet, leading to the collapse of H12, thus the transcription function of RORγt was interrupted due to the failure of recruiting a coactivator molecule. The triplet HYF in RORγt and the rigidity of 28 and s27 were identified to be the structural determinants for the functional switch of RORγt.",,CC(=O)N1CCN(c2ccc3c(c2)CCN(S(=O)(=O)N(C)CCc2ccccc2)C3)CC1,C24H32N4O3S,CHEMBL4864723,73.6,
